Chromosome	start	end	Name	colour
chr2	16194573	16222106	2_162.0457586	red3
chr2	16255840	16294313	2_162.6951491	red2
chr2	16409171	16449076	2_164.191737	red3
chr2	16425262	16448939	2_164.3526477	red2
chr2	16470290	16497647	2_164.8396545	red4
chr2	16502920	16526583	2_165.1658166	red1
chr2	16539509	16566822	2_165.4951205	red5
chr2	16572617	16599878	2_165.8261989	red4
chr2	16608216	16642447	2_166.3244568	red5
chr2	16639014	16666180	2_166.4901695	red6
chr2	16631857	16666228	2_166.4902129	red7
chr2	16699133	16740358	2_167.303566	red6
chr2	16736679	16756683	2_167.466818	red6
chr2	16746001	16772958	2_167.6295609	red8
chr2	16746048	16772966	2_167.6296479	red6
chr2	16818444	16845344	2_168.2844692	red8
chr2	16870457	16902498	2_168.9249647	red6
chr2	16882498	16916831	2_168.9250081	red2
chr2	16976974	16996981	2_169.8697697	red5
chr2	16963979	17028209	2_170.1820703	red6
chr2	17115527	17142861	2_171.2918706	red3
chr2	17150811	17174495	2_171.6081368	red4
chr2	17215556	17235561	2_172.2555888	red2
chr2	17248106	17268106	2_172.5810639	red1
chr2	17280673	17300675	2_172.9067339	red5
chr2	17297097	17331741	2_173.070994	red3
chr2	17330705	17357933	2_173.407079	red4
chr2	17356341	17383539	2_173.7353714	red6
chr2	17374435	17416088	2_174.0608606	red3
chr2	17396092	17416096	2_174.0609476	red5
chr2	17450389	17485079	2_174.6039136	red8
chr2	17476414	17496419	2_174.8641712	red5
chr2	17804615	17831984	2_178.21982	red5
chr2	17837872	17865405	2_178.5540293	red6
chr2	17894523	17914528	2_179.0452605	red5
chr2	17910915	17930919	2_179.2091746	red5
chr2	17987248	18014770	2_180.0476831	red2
chr2	17987188	18022307	2_180.04777	red4
chr2	18070798	18098186	2_180.8818423	red8
chr2	18094588	18118346	2_181.0459075	red4
chr2	18193414	18228483	2_182.034168	red7
chr3	1490	26432	3_0.164303807	red8
chr3	22720	46420	3_0.327230926	red8
chr3	51519	75223	3_0.652211067	red7
chr3	79861	130660	3_0.898640559	red5
chr3	104705	132389	3_1.147074247	red3
chr3	129704	157423	3_1.474211238	red5
chr3	249884	285325	3_2.598871671	red6
chr3	254092	289532	3_2.795308074	red7
chr3	318857	346517	3_3.288601218	red7
chr3	311207	338866	3_3.288644702	red7
chr3	403350	431105	3_4.133523976	red5
chr3	395603	423358	3_4.133567459	red8
chr3	420197	455734	3_4.302000131	red6
chr3	436957	456962	3_4.469598757	red3
chr3	436971	487962	3_4.469739474	red1
chr3	558714	581255	3_5.687171723	red7
chr3	575916	598467	3_5.859190709	red6
chr3	593539	629053	3_6.035415428	red8
chr3	663515	699147	3_6.735181021	red9
chr3	647892	683524	3_6.735224505	red9
chr3	680538	700542	3_6.905401971	red10
chr3	694724	717316	3_7.073140756	red3
chr3	714392	739644	3_7.243946944	red9
chr3	709163	739638	3_7.244033912	red9
chr3	749724	785071	3_7.750690506	red10
chr3	765071	788842	3_7.75073399	red10
chr3	761309	788842	3_7.750777474	red8
chr3	761317	785084	3_7.750820957	red9
chr3	773357	797123	3_7.833595452	red8
chr3	790078	817599	3_8.000802251	red8
chr3	791039	818561	3_8.085592694	red8
chr3	914882	953560	3_9.248849971	red3
chr3	896219	934896	3_9.248947204	red7
chr3	1073132	1104202	3_10.83134178	red2
chr3	1074806	1109648	3_10.99645845	red1
chr3	1190485	1229812	3_12.00487695	red4
chr3	1171166	1230186	3_12.00492044	red5
chr3	1257967	1277971	3_12.67969747	red5
chr3	1318863	1354146	3_13.36546456	red3
chr3	1375404	1402960	3_13.89180436	red3
chr3	1396553	1424121	3_14.06555838	red3
chr3	1428397	1455988	3_14.45986746	red6
chr3	1583876	1619417	3_16.0163011	red1
chr3	1583802	1611640	3_16.01638807	red3
chr3	1591640	1611645	3_16.01643155	red3
chr3	1608231	1630834	3_16.18233913	red2
chr3	1622267	1647436	3_16.34857164	red3
chr3	1623473	1666388	3_16.56386569	red2
chr3	1679700	1702218	3_16.89702772	red1
chr3	1711278	1736311	3_17.23793923	red1
chr3	1711280	1736318	3_17.23798271	red1
chr3	1711282	1733804	3_17.23802619	red3
chr3	1767467	1795011	3_17.7746951	red2
chr3	1816778	1848057	3_18.30547171	red4
chr3	1838195	1858200	3_18.48197852	red1
chr3	1809688	1875694	3_18.65692473	red3
chr3	1890097	1925396	3_19.00100101	red2
chr3	1940849	1976147	3_19.50851468	red4
chr3	1940857	1968494	3_19.50860165	red1
chr3	1952181	1975993	3_19.62184052	red4
chr3	1954093	1977886	3_19.67884497	red6
chr3	1971039	1998595	3_19.84819865	red2
chr3	1991807	2011811	3_20.01809468	red3
chr3	2025423	2053059	3_20.3542554	red1
chr3	2042072	2069675	3_20.52074881	red1
chr3	2071301	2098808	3_20.85062829	red3
chr3	2090175	2163844	3_21.51429514	red1
chr3	2139018	2163839	3_21.51433862	red4
chr3	2157976	2177981	3_21.67979083	red3
chr3	2244850	2279306	3_22.69304676	red4
chr3	2259306	2282905	3_22.69309025	red4
chr3	2300973	2324568	3_23.14566411	red3
chr3	2304568	2338944	3_23.1457076	red4
chr3	2327480	2383185	3_23.37482967	red1
chr3	2358909	2414613	3_24.04611656	red5
chr3	2424393	2447937	3_24.3793553	red6
chr3	2493630	2518344	3_25.05992034	red6
chr3	2512755	2539684	3_25.22757272	red7
chr3	2559399	2586291	3_25.72843152	red8
chr3	2612470	2639400	3_26.22472777	red6
chr3	2645615	2672612	3_26.55617817	red7
chr3	2659913	2684579	3_26.72247656	red5
chr3	2662254	2685752	3_26.72256353	red1
chr3	2691625	2718613	3_27.05121758	red3
chr3	2797854	2824821	3_28.07856797	red5
chr3	2825701	2852747	3_28.42745666	red4
chr3	2832747	2859824	3_28.42750014	red5
chr3	2861110	2888205	3_28.78203086	red3
chr3	2868205	2902560	3_28.78207434	red6
chr3	2896913	2924141	3_29.14139434	red4
chr3	2994152	3034257	3_30.24255752	red4
chr3	3004354	3034269	3_30.24264449	red2
chr3	3068337	3095859	3_30.78339949	red6
chr3	3086053	3106057	3_30.96055614	red6
chr3	3103740	3123745	3_31.1374308	red1
chr3	3113570	3149216	3_31.3139376	red10
chr3	3131134	3158830	3_31.48828772	red5
chr3	3191190	3250680	3_32.01192821	red1
chr3	3151709	3211199	3_32.0119717	red1
chr3	3254085	3281665	3_32.716632	red5
chr3	3279000	3302806	3_32.89002789	red6
chr3	3301839	3329407	3_33.11841314	red7
chr3	3339871	3367440	3_33.57437961	red7
chr3	3356765	3384286	3_33.74284503	red8
chr3	3414528	3449418	3_34.24530704	red8
chr3	3448005	3470467	3_34.5800732	red8
chr3	3462314	3487228	3_34.74772558	red8
chr3	3491031	3518420	3_35.08417855	red7
chr3	3549148	3572869	3_35.59150671	red6
chr3	3580539	3605503	3_35.93021408	red6
chr3	3569846	3627562	3_36.10043513	red6
chr3	3831178	3858699	3_38.41180452	red4
chr3	3843336	3878352	3_38.60855558	red4
chr3	3843391	3870890	3_38.6088805	red6
chr3	3850918	3873410	3_38.60920542	red3
chr3	3865308	3890282	3_38.77796301	red7
chr3	3881983	3904471	3_38.94469437	red3
chr3	3884471	3906952	3_38.94473786	red3
chr3	4030302	4094669	3_40.47581199	red4
chr3	4088069	4110523	3_41.00521496	red5
chr3	4138221	4165621	3_41.51932799	red6
chr3	4158896	4189861	3_41.68898557	red4
chr3	4175514	4202790	3_41.85516378	red4
chr3	4214978	4257004	3_42.36019447	red4
chr3	4351280	4393175	3_43.72224727	red4
chr3	4422308	4449632	3_44.39630795	red4
chr3	4429632	4457014	3_44.39635144	red4
chr3	4451127	4478589	3_44.64850255	red2
chr3	4459508	4483249	3_44.73246922	red5
chr3	4479839	4499844	3_44.89842029	red5
chr3	4475218	4533496	3_45.23492104	red7
chr3	4530276	4550281	3_45.40279036	red6
chr3	4530281	4573382	3_45.40283385	red2
chr3	4507188	4550292	3_45.40287733	red9
chr3	4662925	4692563	3_46.72930574	red5
chr3	4804269	4831827	3_48.14271565	red8
chr3	4804286	4824288	3_48.14288958	red4
chr3	4804293	4824293	3_48.14293307	red5
chr3	4821004	4855874	3_48.3100656	red3
chr3	4889066	4923653	3_48.99069042	red6
chr3	4939203	4959203	3_49.49203263	red6
chr3	5022090	5042424	3_50.32263174	red1
chr3	5038969	5059139	3_50.49056508	red5
chr3	5071848	5091931	3_50.81931636	red6
chr3	5071935	5091935	3_50.81935984	red7
chr3	5121276	5141278	3_51.31276254	red7
chr3	5121278	5146986	3_51.31280603	red9
chr3	5222917	5273526	3_52.32919462	red7
chr3	5192316	5257807	3_52.32923811	red4
chr3	5241975	5276863	3_52.66858897	red1
chr3	5251451	5294108	3_52.84106383	red1
chr3	5291384	5311388	3_53.01386363	red1
chr3	5308530	5345682	3_53.18533001	red6
chr3	5440016	5470221	3_54.6021977	red7
chr3	5465659	5498997	3_54.88995036	red10
chr3	5478997	5539355	3_54.88999385	red10
chr3	5492997	5570348	3_55.22658156	red10
chr3	5529445	5549450	3_55.39448159	red10
chr3	5540792	5571788	3_55.56271979	red8
chr3	5511669	5600021	3_55.9001915	red9
chr3	5585808	5616929	3_56.06927353	red10
chr3	5596929	5627976	3_56.06931701	red10
chr3	5570106	5633605	3_56.23596086	red10
chr3	5613591	5633602	3_56.23600434	red10
chr3	5706069	5746544	3_57.16071645	red10
chr3	5717751	5737755	3_57.27753185	red9
chr3	5752278	5772283	3_57.62281063	red10
chr3	5804401	5839785	3_58.14403885	red4
chr3	5833564	5858542	3_58.48540177	red9
chr3	5834637	5906657	3_58.65420284	red8
chr3	5824187	5875426	3_58.65424633	red7
chr3	5920864	5947789	3_59.3432554	red10
chr3	5920860	5949539	3_59.34334237	red10
chr3	5988025	6018427	3_60.03230796	red9
chr3	5988038	6023614	3_60.03235144	red10
chr3	5999840	6030222	3_60.20220399	red10
chr3	6010222	6057937	3_60.20224747	red8
chr3	5991055	6045877	3_60.28768775	red9
chr3	6020249	6054423	3_60.3735834	red10
chr3	6013570	6064742	3_60.54738091	red9
chr3	6062197	6103099	3_60.72202273	red9
chr3	6041309	6082208	3_60.72206622	red10
chr3	6062208	6124502	3_60.7221097	red10
chr3	6097714	6117718	3_61.07716428	red8
chr3	6115790	6139323	3_61.25793071	red8
chr3	6152313	6172317	3_61.62315668	red8
chr3	6170685	6203856	3_61.80688062	red9
chr3	6316135	6345042	3_63.30594658	red2
chr3	6334848	6359298	3_63.49296566	red7
chr3	6327726	6377836	3_63.67834743	red6
chr3	6376333	6399669	3_63.8633608	red7
chr3	6410202	6433505	3_64.23502996	red6
chr3	6383945	6433513	3_64.23511693	red6
chr3	6430461	6470321	3_64.60319414	red7
chr3	6450321	6470325	3_64.60323762	red8
chr3	6541388	6571276	3_65.51390281	red8
chr3	6541396	6571246	3_65.51398978	red9
chr3	6585916	6615766	3_66.0576386	red8
chr3	6583946	6638802	3_66.23865324	red7
chr3	6608932	6638800	3_66.23869673	red7
chr3	6627118	6652051	3_66.42049167	red6
chr3	6650291	6670295	3_66.60293646	red9
chr3	6650295	6709976	3_66.60297994	red10
chr3	6628844	6688624	3_66.78523026	red9
chr3	6668426	6700711	3_66.78527375	red8
chr3	6692693	6724879	3_67.14877121	red9
chr3	6741109	6764584	3_67.51111444	red10
chr3	6755559	6782451	3_67.69014634	red7
chr3	6766855	6807150	3_67.86982808	red10
chr3	6813580	6833584	3_68.23582396	red8
chr3	6831846	6855197	3_68.41848617	red6
chr3	6846500	6873212	3_68.59853632	red8
chr3	6867598	6887602	3_68.77600762	red8
chr3	6920425	6990672	3_69.30427848	red7
chr3	6936251	6975994	3_69.65992356	red7
chr3	6973246	6993250	3_69.83248539	red8
chr3	7007658	7027662	3_70.17660536	red10
chr3	7024681	7044685	3_70.34683677	red8
chr3	7143325	7195767	3_71.5333028	red10
chr3	7144321	7196764	3_71.86759303	red8
chr3	7182330	7213391	3_72.03389143	red8
chr3	7209578	7240227	3_72.19581057	red9
chr3	7220101	7273075	3_72.52105821	red9
chr3	7312603	7343458	3_73.33456764	red3
chr3	7334192	7375911	3_73.6590924	red5
chr3	7421393	7452509	3_74.3139541	red2
chr3	7671399	7724690	3_76.98045129	red8
chr3	7688682	7725330	3_77.1532843	red7
chr3	7722829	7742833	3_77.32831684	red7
chr3	7736202	7763781	3_77.50001141	red9
chr3	7763178	7794350	3_77.84348131	red7
chr3	7820115	7851060	3_78.35606638	red3
chr3	7914400	7934405	3_79.24402951	red4
chr3	7958224	7989150	3_79.68226539	red2
chr3	7947306	7978233	3_79.68230887	red5
chr3	8041364	8077591	3_80.51367157	red8
chr3	8285364	8352811	3_83.18548615	red8
chr3	8326262	8346266	3_83.36264279	red7
chr3	8344037	8364041	3_83.54039553	red7
chr3	8416014	8457927	3_84.26017169	red10
chr3	8394111	8436023	3_84.26021517	red9
chr3	8422909	8453835	3_84.43833632	red10
chr3	8469348	8496751	3_84.79351109	red9
chr3	8461955	8496681	3_84.79355457	red9
chr3	8479740	8514325	3_84.97066774	red1
chr3	8504683	8524688	3_85.14685988	red8
chr3	8528935	8559402	3_85.4940037	red7
chr3	8556779	8594665	3_85.66784417	red6
chr3	8591533	8611537	3_86.01535222	red7
chr3	8623490	8646844	3_86.36841902	red8
chr3	8664093	8699368	3_86.89366712	red8
chr3	8688072	8708076	3_86.98074468	red1
chr3	8696735	8721704	3_87.06737714	red6
chr3	8691774	8721679	3_87.06742062	red8
chr3	8691808	8716748	3_87.06746411	red6
chr3	8732000	8752004	3_87.42002672	red1
chr3	8732004	8792243	3_87.42007021	red4
chr3	8691775	8752020	3_87.42011369	red5
chr3	8767769	8787788	3_87.7777907	red6
chr3	8767774	8787785	3_87.77783418	red8
chr3	8776677	8796681	3_87.86679724	red8
chr3	8785587	8810568	3_87.95590102	red9
chr3	8780615	8810564	3_87.9559445	red8
chr3	8798591	8826942	3_88.13561598	red7
chr3	8800184	8826962	3_88.13565946	red7
chr3	8818365	8845178	3_88.31762834	red2
chr3	8858049	8878054	3_88.68051942	red7
chr3	8875769	8915833	3_88.85771965	red8
chr3	8891124	8931230	3_89.21225492	red9
chr3	8947035	8967039	3_89.57037188	red9
chr3	8922844	8984794	3_89.74791933	red8
chr3	8971507	9002362	3_89.92360235	red2
chr3	9009171	9040146	3_90.19173973	red9
chr3	9027654	9047659	3_90.37656827	red9
chr3	9036836	9064340	3_90.46839158	red9
chr3	9029288	9056854	3_90.46852203	red3
chr3	9054592	9074597	3_90.64594985	red9
chr3	9092412	9127346	3_91.09909336	red9
chr3	9127245	9147249	3_91.37247367	red9
chr3	9127249	9150881	3_91.37251715	red10
chr3	9151014	9174677	3_91.64675445	red9
chr3	9163808	9183812	3_91.73810186	red8
chr3	9206770	9249579	3_92.28098055	red8
chr3	9224515	9255999	3_92.45996897	red9
chr3	9266082	9297539	3_92.81837255	red10
chr3	9296387	9327485	3_93.17483679	red10
chr3	9307485	9327490	3_93.17488027	red10
chr3	9325325	9345329	3_93.35327259	red10
chr3	9347640	9436534	3_93.70969335	red5
chr3	9305408	9380975	3_93.70973684	red10
chr3	9360975	9392534	3_93.70978032	red10
chr3	9397541	9423433	3_94.07543993	red7
chr3	9409810	9435647	3_94.25645458	red10
chr3	9422398	9453749	3_94.43746922	red10
chr3	9440747	9471918	3_94.61916693	red10
chr3	9459145	9490216	3_94.8021438	red10
chr3	9471728	9502680	3_94.9267826	red10
chr3	9485357	9512563	3_94.98962773	red10
chr3	9498030	9521627	3_95.11624927	red10
chr3	9526717	9550529	3_95.36719737	red10
chr3	9541721	9569358	3_95.55536515	red10
chr3	9541718	9565543	3_95.55540863	red9
chr3	9564456	9596068	3_95.7445844	red10
chr3	9596703	9622493	3_96.12490871	red10
chr3	9616198	9647632	3_96.31900335	red10
chr3	9634958	9660719	3_96.50717113	red10
chr3	9686450	9729041	3_97.07746147	red10
chr3	9705113	9736620	3_97.26618106	red10
chr3	9716620	9740471	3_97.26622455	red10
chr3	9732067	9755882	3_97.45880223	red10
chr3	9751315	9778918	3_97.65119571	red10
chr3	9751327	9778936	3_97.65123949	red10
chr3	9751311	9778954	3_97.65123959	red10
chr3	9751285	9778954	3_97.65123989	red10
chr3	9786376	9821497	3_98.03930045	red10
chr3	9867172	9894492	3_98.80835652	red8
chr3	9944393	9964397	3_99.54395187	red10
chr3	9980966	10005274	3_99.90968757	red9
chr3	9994532	10023159	3_100.0884586	red9
chr3	10034856	10081149	3_100.4485914	red9
chr3	10034856	10067773	3_100.4485916	red10
chr3	10052646	10072650	3_100.626485	red10
chr3	10058817	10137189	3_100.9822764	red9
chr3	10141162	10183823	3_101.5116508	red9
chr3	10118511	10161171	3_101.5116942	red8
chr3	10158419	10184113	3_101.6842126	red8
chr3	10161408	10187117	3_101.7711494	red9
chr3	10172058	10199683	3_101.8586824	red8
chr3	10172054	10195879	3_101.8587693	red7
chr3	10210760	10242188	3_102.2076248	red9
chr3	10199340	10230769	3_102.2076683	red9
chr3	10225857	10257285	3_102.4728354	red9
chr3	10263669	10295097	3_102.7367131	red9
chr3	10252249	10283677	3_102.7367566	red9
chr3	10304799	10336253	3_103.2625105	red9
chr3	10301763	10345006	3_103.3500434	red9
chr3	10333817	10353821	3_103.438193	red9
chr3	10351193	10371197	3_103.6119573	red9
chr3	10351197	10406762	3_103.6120008	red10
chr3	10368762	10394767	3_103.78765	red9
chr3	10362766	10394716	3_103.7876935	red9
chr3	10403521	10446553	3_104.1352348	red8
chr3	10420934	10440936	3_104.3093669	red8
chr3	10420941	10440941	3_104.3094103	red8
chr3	10456057	10499036	3_104.6605922	red3
chr3	10433082	10476061	3_104.6605923	red6
chr3	10483202	10507164	3_104.9320434	red2
chr3	10515445	10547250	3_105.372481	red1
chr3	10533086	10564781	3_105.5477956	red1
chr3	10574360	10600120	3_105.9011822	red4
chr3	10582188	10625394	3_106.075586	red3
chr3	10663074	10705789	3_106.9578777	red7
chr3	10699141	10726968	3_107.1304395	red5
chr3	10716202	10740154	3_107.3015277	red3
chr3	10754694	10780503	3_107.646966	red2
chr3	10766229	10791986	3_107.8198425	red7
chr3	10777831	10809154	3_107.9915269	red4
chr3	10823454	10873942	3_108.3345906	red5
chr3	10891529	10911534	3_109.015321	red1
chr3	10942308	10974003	3_109.523103	red3
chr3	10930621	10962316	3_109.5231465	red4
chr3	10969704	10995599	3_109.8559692	red3
chr3	10992030	11046780	3_110.1947093	red2
chr3	11075222	11099196	3_110.8919396	red3
chr3	11167046	11187051	3_111.7704893	red5
chr3	11184480	11240908	3_111.9448492	red7
chr3	11219437	11239441	3_112.294398	red5
chr3	11219441	11239446	3_112.2944415	red6
chr3	11285213	11317268	3_113.0126147	red4
chr3	11303049	11335113	3_113.191094	red5
chr3	11323073	11350890	3_113.3698542	red6
chr3	11362846	11394879	3_113.7284899	red4
chr3	11436517	11456521	3_114.4651962	red8
chr3	11450922	11479240	3_114.6509259	red7
chr3	11460954	11506172	3_114.8363942	red7
chr3	11520406	11540416	3_115.3041179	red10
chr3	11516263	11568533	3_115.5852907	red7
chr3	11558439	11595485	3_115.7699689	red6
chr3	11637790	11666046	3_116.5190609	red4
chr3	11637770	11674163	3_116.5191043	red5
chr3	11679354	11703518	3_116.8935699	red4
chr3	11675229	11703476	3_116.8936569	red5
chr3	11717025	11743175	3_117.2702792	red5
chr3	11729587	11761935	3_117.457352	red5
chr3	11759228	11812719	3_118.0271757	red5
chr3	11798912	11844003	3_118.2153435	red3
chr3	11799550	11869198	3_118.5919658	red4
chr3	11867864	11887869	3_118.7786702	red2
chr3	11867869	11899974	3_118.7787137	red5
chr3	11883966	11915926	3_119.0592471	red2
chr3	11905287	11937105	3_119.1528919	red5
chr3	11931864	11963683	3_119.536813	red1
chr3	11985255	12010949	3_120.0094749	red4
chr3	12000241	12020245	3_120.1024366	red5
chr3	12013102	12044936	3_120.2899206	red4
chr3	12051992	12079794	3_120.6589673	red3
chr3	12062669	12094362	3_120.8436014	red5
chr3	12074362	12106109	3_120.8436449	red2
chr3	12081187	12112935	3_121.029331	red5
chr3	12111503	12167130	3_121.2150607	red3
chr3	12075886	12131512	3_121.2151042	red7
chr3	12120955	12140959	3_121.3095727	red8
chr3	12168414	12194230	3_121.7841636	red5
chr3	12225167	12245172	3_122.3516999	red2
chr3	12232418	12263929	3_122.5392708	red5
chr3	12250339	12282199	3_122.7219758	red3
chr3	12280328	12324465	3_122.9033051	red4
chr3	12298205	12318209	3_123.0820761	red3
chr3	12298209	12342460	3_123.0821196	red5
chr3	12321826	12353771	3_123.4376891	red3
chr3	12400374	12427871	3_124.14119	red2
chr3	12398951	12441258	3_124.3125597	red5
chr3	12416502	12458318	3_124.4831587	red9
chr3	12455560	12481037	3_124.6556228	red3
chr3	12508385	12539123	3_125.1838787	red4
chr3	12525826	12545830	3_125.3582826	red3
chr3	12528390	12580490	3_125.7048794	red7
chr3	12595265	12635820	3_126.0526791	red5
chr3	12644039	12670902	3_126.5746181	red2
chr3	12751532	12774920	3_127.6491843	red1
chr3	12779522	12809631	3_127.9962949	red4
chr3	12801667	12831851	3_128.1674267	red3
chr3	12895255	12946089	3_129.2067507	red4
chr3	12941283	12968096	3_129.546878	red7
chr3	12957056	12987415	3_129.7741337	red9
chr3	12971574	13005702	3_129.8865156	red8
chr3	12988496	13015529	3_130.0552731	red8
chr3	13035921	13066110	3_130.5610798	red8
chr3	13089307	13126006	3_131.076512	red8
chr3	13114276	13134280	3_131.2427875	red8
chr3	13120942	13160888	3_131.4096592	red7
chr3	13147453	13167458	3_131.5745588	red8
chr3	13174036	13207348	3_131.9072014	red9
chr3	13187762	13217345	3_132.0734334	red9
chr3	13213967	13248572	3_132.2396991	red9
chr3	13298028	13318033	3_133.0803092	red9
chr3	13298037	13328003	3_133.0803961	red3
chr3	13305061	13335027	3_133.2502487	red8
chr3	13395192	13425339	3_134.1026033	red7
chr3	13395185	13425362	3_134.1026468	red4
chr3	13447139	13472272	3_134.6227001	red4
chr3	13452272	13475783	3_134.6227436	red5
chr3	13474086	13524866	3_135.1486434	red4
chr3	13507160	13549974	3_135.3227121	red6
chr3	13539617	13566186	3_135.496195	red6
chr3	13574736	13624005	3_135.8473872	red5
chr3	13592639	13612644	3_136.0264191	red5
chr3	13660192	13686521	3_136.7335839	red5
chr3	13680735	13719979	3_136.9073809	red5
chr3	13714899	13734903	3_137.249014	red7
chr3	13749605	13786481	3_137.5960811	red7
chr3	13749941	13787021	3_137.7701932	red9
chr3	13802034	13826602	3_138.1203714	red5
chr3	13833166	13862322	3_138.4773883	red6
chr3	13917530	13948176	3_139.381741	red7
chr3	13959213	13989973	3_139.7458625	red8
chr3	13977395	14002785	3_139.9278314	red4
chr3	14000713	14031496	3_140.107155	red6
chr3	14018553	14049336	3_140.2855576	red5
chr3	14007774	14038557	3_140.2855577	red4
chr3	14018557	14049341	3_140.2856011	red5
chr3	14025678	14060041	3_140.4645896	red8
chr3	14032880	14060060	3_140.464633	red1
chr3	14050930	14078139	3_140.645269	red6
chr3	14050918	14074533	3_140.6453125	red5
chr3	14069216	14096329	3_140.8277693	red5
chr3	14147123	14177677	3_141.5712536	red3
chr3	14192526	14223126	3_142.1312469	red3
chr3	14221585	14252164	3_142.3158816	red3
chr3	14251434	14285408	3_142.6841915	red6
chr3	14276674	14296678	3_142.866766	red4
chr3	14313000	14349038	3_143.230054	red4
chr3	14333812	14369696	3_143.5969439	red3
chr3	14404449	14438845	3_144.1445173	red1
chr3	14422613	14471234	3_144.3261613	red7
chr3	14440715	14509886	3_144.5071759	red6
chr3	14442223	14478888	3_144.6888634	red5
chr3	14477086	14529748	3_144.8708854	red5
chr3	14522637	14564749	3_145.4363234	red4
chr3	14682160	14702164	3_146.9216225	red3
chr3	14670955	14702173	3_146.9217094	red6
chr3	14737324	14757329	3_147.4732696	red3
chr3	14737329	14790790	3_147.4733131	red3
chr3	14791780	14822610	3_148.0178292	red1
chr3	14780965	14811794	3_148.0179265	red5
chr3	14791794	14822624	3_148.0179699	red6
chr3	14864788	14901397	3_148.7479068	red3
chr3	14974853	15009243	3_149.8853062	red6
chr3	14986383	15017098	3_150.0709591	red8
chr3	15031940	15073192	3_150.6318994	red9
chr3	15077934	15129425	3_150.9844288	red9
chr3	15088449	15108453	3_150.9845158	red9
chr3	15177693	15218500	3_151.8769573	red10
chr3	15248513	15268517	3_152.5851559	red9
chr3	15280320	15307232	3_152.937844	red9
chr3	15283786	15325225	3_152.9378878	red9
chr3	15273034	15314369	3_152.9379314	red8
chr3	15301441	15326672	3_153.1144382	red10
chr3	15313986	15344431	3_153.2921475	red10
chr3	15325165	15348641	3_153.351677	red10
chr3	15333644	15360611	3_153.4712657	red10
chr3	15373211	15398442	3_153.8321407	red9
chr3	15436283	15477902	3_154.4628594	red6
chr3	15441511	15483130	3_154.7312783	red7
chr3	15463134	15493869	3_154.7313652	red7
chr3	15505593	15536328	3_155.2632649	red8
chr3	15516328	15539893	3_155.2633084	red9
chr3	15530573	15557717	3_155.4414295	red8
chr3	15539530	15563106	3_155.5310424	red8
chr3	15552077	15593700	3_155.6207961	red6
chr3	15570045	15611904	3_155.8004778	red8
chr3	15548195	15590054	3_155.8005213	red8
chr3	15587926	15613430	3_155.979282	red8
chr3	15591294	15616835	3_156.0683321	red7
chr3	15623593	15643597	3_156.3359582	red8
chr3	15659859	15701669	3_156.6986168	red8
chr3	15673224	15698680	3_156.8867838	red8
chr3	15734773	15761922	3_157.447752	red7
chr3	15772272	15806639	3_157.894431	red7
chr3	15772556	15803340	3_157.9333789	red5
chr3	15827990	15851823	3_158.3799274	red5
chr3	15824185	15851838	3_158.3801654	red7
chr3	15838852	15874449	3_158.5665883	red5
chr3	15857412	15885185	3_158.7518288	red9
chr3	15865185	15885189	3_158.7518722	red8
chr3	15865189	15896773	3_158.7519157	red3
chr3	15910229	15953311	3_159.3181189	red8
chr3	15910316	15953107	3_159.3181624	red7
chr3	15994819	16022367	3_160.0859329	red1
chr3	16014142	16041683	3_160.2791612	red8
chr3	16037198	16057203	3_160.4720108	red7
chr3	16075687	16095691	3_160.8568949	red7
chr3	16083407	16125750	3_161.0453979	red5
chr3	16100758	16120782	3_161.1078209	red7
chr3	16113189	16133189	3_161.2318968	red8
chr3	16207143	16227157	3_162.1715507	red5
chr3	16263759	16283764	3_162.7376192	red8
chr3	16278284	16306635	3_162.9247356	red7
chr3	16308613	16352674	3_163.306436	red6
chr3	16379038	16415126	3_163.8904039	red7
chr3	16437098	16480892	3_164.471009	red4
chr3	16452722	16508441	3_164.864803	red3
chr3	16554705	16574709	3_165.6470753	red7
chr3	16653103	16705794	3_166.7946937	red4
chr3	16688141	16708146	3_166.9814416	red7
chr3	16820692	16848698	3_168.3069442	red7
chr3	16812694	16848738	3_168.3069877	red5
chr3	16839548	16859558	3_168.4955342	red5
chr3	16813353	16878583	3_168.6858143	red6
chr3	16877042	16912910	3_168.870449	red8
chr3	16895473	16915478	3_169.0547588	red6
chr3	16895478	16935388	3_169.0548023	red6
chr3	16920016	16959642	3_169.3013605	red5
chr3	16951188	16990697	3_169.8069552	red5
chr3	16970707	16990711	3_169.8070959	red5
chr3	16989965	17009969	3_169.9996735	red8
chr3	17009172	17054120	3_170.1917428	red7
chr3	17003424	17048650	3_170.3864881	red2
chr3	17202519	17228058	3_172.1529473	red2
chr3	17202535	17225301	3_172.1529908	red8
chr3	17215020	17244293	3_172.3429136	red5
chr3	17181728	17282025	3_172.720132	red5
chr3	17262005	17340492	3_172.7201755	red6
chr3	17299433	17319437	3_173.0943544	red5
chr3	17351569	17380120	3_173.6584126	red6
chr3	17388808	17417450	3_174.0312572	red3
chr3	17421071	17467475	3_174.574732	red7
chr3	17427468	17497024	3_174.574819	red8
chr3	17465254	17485259	3_174.7525717	red7
chr3	17489112	17539323	3_175.2932108	red6
chr3	17574266	17602676	3_175.8426907	red8
