Chromosome	start	end	Name	colour
chr2	11594320	11619936	2_116.0712689	blue4
chr2	11612981	11649924	2_116.2298392	blue5
chr2	11628887	11648891	2_116.3888976	blue5
chr2	11634037	11659646	2_116.4684	blue5
chr2	11641994	11664806	2_116.5480431	blue5
chr2	11658001	11683638	2_116.708153	blue6
chr2	11705502	11728336	2_117.1833469	blue7
chr2	11699791	11732622	2_117.1834338	blue7
chr2	11735413	11768407	2_117.5840547	blue6
chr2	11789311	11809316	2_117.9931398	blue2
chr2	11796880	11834511	2_118.1566528	blue8
chr2	11903202	11927721	2_119.1320441	blue7
chr2	11898691	11927760	2_119.1320876	blue8
chr2	11919268	11948319	2_119.2927071	blue9
chr2	11983733	12003737	2_119.9373519	blue9
chr2	11981660	12019773	2_120.0977104	blue8
chr2	12030965	12068775	2_120.5877311	blue8
chr2	12081538	12101543	2_120.9154104	blue7
chr2	12114299	12134303	2_121.2430129	blue8
chr2	12112306	12150520	2_121.4051823	blue6
chr2	12247121	12267121	2_122.5712106	blue6
chr2	12306691	12338664	2_123.2565907	blue3
chr2	12334056	12369874	2_123.5987237	blue2
chr2	12401657	12439905	2_124.1165934	blue2
chr2	12409904	12438941	2_124.2893927	blue4
chr2	12453664	12482964	2_124.6366622	blue8
chr2	12465448	12488395	2_124.7545061	blue1
chr2	12505968	12548671	2_125.3412031	blue6
chr2	12532783	12561753	2_125.5175148	blue8
chr2	12585847	12624655	2_126.0508203	blue2
chr2	12585512	12624637	2_126.0508638	blue3
chr2	12603231	12632605	2_126.2260371	blue3
chr2	12629985	12664196	2_126.3998774	blue9
chr2	12656784	12684287	2_126.7428547	blue3
chr2	12715549	12735551	2_127.2555163	blue1
chr2	12722718	12752459	2_127.4245782	blue2
chr2	12796400	12823193	2_128.0978994	blue1
chr2	12839934	12870153	2_128.6015087	blue4
chr2	12861465	12886591	2_128.7658885	blue6
chr2	12866591	12890059	2_128.765932	blue2
chr2	12884893	12908321	2_128.9831978	blue6
chr2	12893789	12917218	2_129.0379151	blue3
chr2	12904047	12927515	2_129.1751358	blue7
chr2	12915701	12935705	2_129.2570327	blue6
chr2	12938523	12968578	2_129.5857635	blue6
chr2	12928534	12968587	2_129.5858505	blue5
chr2	12948587	12968591	2_129.5858939	blue3
chr2	12981727	13011644	2_129.9173009	blue8
chr2	12987345	13017124	2_129.9734815	blue2
chr2	12998498	13018502	2_130.0850064	blue6
chr2	13015265	13035270	2_130.2526788	blue6
chr2	13203545	13223550	2_132.1354816	blue3
chr2	13224250	13249261	2_132.3425275	blue1
chr2	13219322	13249369	2_132.3433078	blue5
chr2	13258113	13298698	2_132.6811601	blue5
chr2	13274901	13294906	2_132.8490402	blue2
chr2	13281274	13311555	2_133.0155336	blue3
chr2	13360567	13411287	2_134.0128507	blue9
chr2	13456560	13486788	2_134.6656226	blue8
chr2	13462349	13492577	2_134.8257534	blue7
chr2	13515507	13540570	2_135.3056832	blue6
chr2	13600451	13627305	2_136.1045402	blue3
chr2	13631485	13651490	2_136.4148785	blue3
chr2	13631494	13661946	2_136.4149654	blue3
chr2	13667208	13708088	2_136.8770253	blue2
chr2	13674946	13726041	2_136.9533297	blue5
chr2	13672268	13712979	2_137.029775	blue7
chr2	13692979	13733477	2_137.0298184	blue2
chr2	13680111	13720609	2_137.1060692	blue2
chr2	13708201	13738377	2_137.1820385	blue6
chr2	13703167	13733342	2_137.233407	blue7
chr2	13718489	13743663	2_137.2849162	blue1
chr2	13718539	13743671	2_137.3366966	blue4
chr2	13719112	13759078	2_137.4907587	blue4
chr2	13749719	13779689	2_137.6468371	blue1
chr2	13785847	13815604	2_137.958495	blue4
chr2	13775298	13821452	2_138.1144327	blue2
chr2	13845148	13871517	2_138.5833924	blue1
chr2	13860615	13883784	2_138.7378233	blue2
chr2	13889904	13914640	2_139.0463802	blue2
chr2	13891166	13930032	2_139.2003019	blue5
chr2	13925471	13982564	2_139.3547328	blue2
chr2	13940886	13960890	2_139.5088822	blue2
chr2	14079255	14146514	2_141.2328363	blue5
chr2	14144319	14172605	2_141.5432151	blue3
chr2	14176673	14196678	2_141.8667616	blue3
chr2	14176678	14229923	2_141.8668051	blue3
chr2	14392959	14421110	2_144.0703853	blue1
chr2	14380489	14450245	2_144.4024318	blue2
chr2	14463372	14499543	2_144.7337481	blue4
chr2	14479774	14499779	2_144.8977702	blue3
chr2	14471770	14516213	2_145.0621171	blue8
chr2	14512631	14540559	2_145.2263332	blue1
chr2	14504711	14540650	2_145.2263767	blue4
chr2	14504628	14532644	2_145.2264202	blue1
chr2	14620136	14648358	2_146.3835644	blue7
chr2	14662001	14686027	2_146.7200398	blue8
chr2	14711993	14731997	2_147.2199562	blue4
chr2	14720399	14748641	2_147.3863953	blue5
chr2	14753580	14781891	2_147.7188972	blue4
chr2	14792556	14818083	2_148.0532472	blue6
chr2	14812028	14848630	2_148.2203031	blue7
chr2	14828353	14848357	2_148.3835551	blue7
chr2	14857126	14885409	2_148.7128053	blue6
chr2	14877754	14905916	2_148.8775637	blue4
chr2	14878053	14914304	2_149.0430256	blue5
chr2	14878060	14914313	2_149.0431126	blue7
chr2	14918699	14946862	2_149.3685984	blue5
chr2	14926875	14979618	2_149.3687724	blue3
chr2	14951497	14979528	2_149.6952594	blue5
chr2	14952309	14996078	2_149.8607648	blue10
chr2	14992610	15012615	2_150.0261301	blue9
chr2	15009145	15044760	2_150.1914743	blue5
chr2	15025547	15054836	2_150.3554964	blue7
chr2	15052289	15095115	2_150.8511306	blue1
chr2	15075115	15110928	2_150.8511741	blue6
chr2	15059310	15095123	2_150.8512176	blue9
chr2	15158756	15211126	2_151.6875819	blue7
chr2	15175158	15195162	2_151.8516039	blue6
chr2	15194742	15218820	2_152.0474442	blue8
chr2	15325743	15354151	2_153.3574551	blue2
chr2	15333807	15370412	2_153.5220401	blue3
chr2	15358687	15394961	2_153.6868957	blue2
chr2	15391771	15411773	2_154.0177397	blue2
chr2	15408286	15428286	2_154.182867	blue2
chr2	15441645	15461649	2_154.5164742	blue2
chr2	15441649	15461653	2_154.5165177	blue4
chr2	15499297	15546436	2_155.3643468	blue5
chr2	15513432	15628658	2_155.3644338	blue6
chr2	15551664	15579976	2_155.6997385	blue3
chr2	15690566	15716019	2_157.0329804	blue1
chr2	15709719	15737909	2_157.1972194	blue1
chr2	15773887	15799340	2_157.8660882	blue8
chr2	15826926	15872134	2_158.3692824	blue8
chr2	15839084	15880004	2_158.7000249	blue9
chr2	15892436	15912440	2_159.024385	blue9
chr2	15908630	15928630	2_159.1863041	blue9
chr2	15938276	15963746	2_159.5101252	blue7
chr2	15938292	15961023	2_159.5102122	blue7
chr2	15957081	15979820	2_159.6708415	blue8
chr2	16005703	16025703	2_160.1570327	blue6
chr2	16022035	16042035	2_160.3203507	blue9
chr2	16053903	16073903	2_160.6390345	blue9
chr2	16101130	16123549	2_161.1113249	blue9
chr2	16114257	16136656	2_161.266546	blue9
chr2	16225507	16248821	2_162.3550997	blue7
chr2	16272382	16302268	2_162.8238471	blue8
chr2	16272391	16292395	2_162.8239341	blue7
chr2	16278189	16307999	2_162.9799686	blue9
chr2	16347949	16374505	2_163.6123456	blue9
chr2	16409715	16439745	2_164.2475067	blue8
chr2	16479152	16509038	2_164.8915423	blue5
chr2	16495187	16525016	2_165.0519008	blue5
chr2	16611313	16647934	2_166.2133385	blue1
chr2	16675608	16695612	2_166.856108	blue5
chr2	16655689	16695627	2_166.8562487	blue5
chr2	16696933	16726899	2_167.1689715	blue1
chr2	16802515	16835945	2_168.259433	blue2
chr2	16815949	16835954	2_168.25952	blue4
chr2	16817889	16856396	2_168.4127586	blue3
chr2	16950090	16992627	2_169.8262499	blue2
chr2	17044322	17070771	2_170.5754468	blue4
chr2	17106176	17135968	2_171.1617891	blue4
chr2	17133027	17159751	2_171.4638021	blue2
chr2	17133013	17159770	2_171.4638456	blue1
chr2	17163262	17186649	2_171.766478	blue5
chr2	17166654	17186658	2_171.7665649	blue2
chr2	17181670	17221812	2_171.9167259	blue6
chr2	17161537	17206692	2_171.9167694	blue7
chr2	17201694	17231926	2_172.219248	blue7
chr2	17235243	17255254	2_172.4524558	blue5
chr2	17258457	17278475	2_172.6846659	blue3
chr2	17216292	17299460	2_172.6847529	blue6
chr2	17237494	17278488	2_172.6847963	blue1
chr2	17384138	17404142	2_173.941407	blue1
chr2	17384142	17404147	2_173.9414504	blue4
chr2	17384147	17404151	2_173.9414939	blue4
chr2	17407255	17442645	2_174.2498162	blue2
chr2	17407321	17434988	2_174.2498597	blue3
chr2	17445764	17480892	2_174.5576626	blue1
chr2	17450854	17470858	2_174.6085654	blue5
chr2	17455954	17475958	2_174.6595655	blue1
chr2	17461073	17484539	2_174.7107601	blue2
chr2	17457602	17484585	2_174.710847	blue1
chr2	17508248	17538522	2_175.1825073	blue2
chr2	17516062	17546335	2_175.2606436	blue7
chr2	17523912	17543916	2_175.3391482	blue2
chr2	17886170	17916509	2_179.065069	blue1
chr2	17860126	17933384	2_179.2338266	blue2
chr2	17930204	17955518	2_179.4020643	blue4
chr2	17963184	17986600	2_179.7318672	blue5
chr2	18097956	18117961	2_181.0795884	blue3
chr2	18097961	18117968	2_181.079632	blue2
chr2	18097958	18130498	2_181.0796321	blue3
chr2	18085427	18130463	2_181.0796322	blue3
chr3	0	43240	3_0.332357627	blue8
chr3	57854	93474	3_0.83472243	blue8
chr3	79865	120409	3_1.001171894	blue8
chr3	204446	245479	3_2.354773784	blue2
chr3	253250	283520	3_2.684013677	blue3
chr3	276029	305362	3_2.906892223	blue2
chr3	319697	344372	3_3.343708134	blue2
chr3	304484	352516	3_3.42513947	blue1
chr3	326719	389331	3_3.507079926	blue1
chr3	369540	393095	3_3.830929959	blue3
chr3	401892	428920	3_4.153977673	blue3
chr3	467065	494433	3_4.807473119	blue1
chr3	487147	507165	3_4.971495189	blue3
chr3	547685	612311	3_5.800950576	blue2
chr3	620326	640331	3_6.303261665	blue1
chr3	632396	662144	3_6.472648569	blue5
chr3	607057	657275	3_6.472735536	blue2
chr3	799311	819316	3_8.093140567	blue3
chr3	799316	853330	3_8.09318405	blue2
chr3	765310	819324	3_8.093227534	blue2
chr3	795557	823080	3_8.093314502	blue3
chr3	822095	849571	3_8.358438151	blue2
chr3	848413	872142	3_8.621405081	blue4
chr3	869609	924854	3_8.796112806	blue6
chr3	888803	917211	3_9.030133166	blue4
chr3	900489	924693	3_9.146882122	blue3
chr3	956460	976464	3_9.664625434	blue2
chr3	1025532	1045537	3_10.35534869	blue2
chr3	1043245	1081067	3_10.53250468	blue4
chr3	1060473	1080477	3_10.70475186	blue6
chr3	1083284	1135953	3_10.93286446	blue1
chr3	1094673	1114677	3_11.04675317	blue7
chr3	1143294	1166857	3_11.56854917	blue6
chr3	1182141	1212766	3_11.92143672	blue9
chr3	1171524	1202150	3_11.9214802	blue6
chr3	1231464	1258653	3_12.45049634	blue10
chr3	1231450	1258676	3_12.45053982	blue10
chr3	1288314	1311880	3_12.98316611	blue9
chr3	1293532	1320679	3_13.07103422	blue7
chr3	1305910	1347542	3_13.15913002	blue7
chr3	1284287	1325919	3_13.15917351	blue8
chr3	1323870	1343874	3_13.3387248	blue8
chr3	1297822	1362012	3_13.52010785	blue9
chr3	1342012	1367562	3_13.52015133	blue8
chr3	1336471	1367521	3_13.52019482	blue7
chr3	1397599	1423103	3_14.13101101	blue9
chr3	1403103	1423107	3_14.13105449	blue7
chr3	1442721	1495113	3_14.52723892	blue8
chr3	1410338	1462730	3_14.5272824	blue6
chr3	1442730	1462734	3_14.52732589	blue6
chr3	1462209	1482213	3_14.72211472	blue7
chr3	1462213	1492769	3_14.72215821	blue5
chr3	1451666	1482222	3_14.72220169	blue7
chr3	1498021	1525211	3_15.11607222	blue7
chr3	1497993	1521618	3_15.11615919	blue4
chr3	1501618	1532569	3_15.11620267	blue6
chr3	1525142	1567162	3_15.46091855	blue2
chr3	1525025	1556098	3_15.46096204	blue3
chr3	1553870	1601785	3_15.63872504	blue4
chr3	1571829	1620299	3_15.81831982	blue3
chr3	1571838	1591842	3_15.81840678	blue3
chr3	1571968	1627081	3_15.99519503	blue6
chr3	1625621	1668941	3_16.53183071	blue1
chr3	1637428	1668932	3_16.53187419	blue4
chr3	1660929	1684826	3_16.70931227	blue3
chr3	1674899	1702618	3_16.88771486	blue1
chr3	1678778	1709975	3_16.88780183	blue4
chr3	1757467	1788665	3_17.78662839	blue3
chr3	1768665	1799785	3_17.78667187	blue1
chr3	1768673	1805836	3_17.78675884	blue3
chr3	1804521	1859105	3_18.3168163	blue2
chr3	1804261	1841688	3_18.31685978	blue2
chr3	1876038	1896043	3_18.86041134	blue2
chr3	1920900	1944715	3_19.30902972	blue3
chr3	1917094	1944738	3_19.3090732	blue2
chr3	1940768	1964620	3_19.54618252	blue6
chr3	1921381	1964624	3_19.5462261	blue3
chr3	2026802	2046806	3_20.36804231	blue3
chr3	2056432	2087834	3_20.77831838	blue4
chr3	2101648	2125544	3_21.11651023	blue8
chr3	2180485	2273125	3_22.13680836	blue6
chr3	2154241	2223694	3_22.13685185	blue8
chr3	2271505	2291509	3_22.81507558	blue8
chr3	2323568	2343573	3_23.33570834	blue7
chr3	2298965	2343581	3_23.33579531	blue5
chr3	2367064	2399213	3_23.77066361	blue7
chr3	2397503	2429652	3_24.19650094	blue6
chr3	2442953	2475191	3_24.52955547	blue3
chr3	2480782	2513020	3_25.03018658	blue5
chr3	2493020	2519160	3_25.03023006	blue3
chr3	2503393	2535625	3_25.19531386	blue4
chr3	2503441	2529537	3_25.19535735	blue4
chr3	2526152	2552237	3_25.36154637	blue6
chr3	2520076	2552255	3_25.36158985	blue4
chr3	2544986	2571084	3_25.61082591	blue6
chr3	2551083	2595584	3_25.85582525	blue7
chr3	2579585	2611674	3_26.01672614	blue8
chr3	2585671	2617676	3_26.0168131	blue5
chr3	2624066	2644070	3_26.34068799	blue7
chr3	2624070	2679552	3_26.34073148	blue7
chr3	2670618	2726099	3_27.16097648	blue4
chr3	2706099	2726104	3_27.16101996	blue1
chr3	2706104	2737427	3_27.16106344	blue3
chr3	2727549	2758771	3_27.4876912	blue2
chr3	2738771	2764421	3_27.48773468	blue4
chr3	2766322	2791926	3_27.81923883	blue5
chr3	2771926	2795672	3_27.81928231	blue5
chr3	2784834	2812345	3_27.98578599	blue4
chr3	2801522	2825314	3_28.15312371	blue5
chr3	2827702	2858924	3_28.48921902	blue3
chr3	2855949	2875953	3_28.65951609	blue3
chr3	2873205	2898702	3_28.83207793	blue4
chr3	2876370	2901877	3_28.91875387	blue5
chr3	2902357	2933657	3_29.17983367	blue4
chr3	2916845	2940581	3_29.26847181	blue2
chr3	2922040	2949493	3_29.35770604	blue5
chr3	3000689	3020693	3_30.10691584	blue5
chr3	3084294	3133497	3_30.94296533	blue8
chr3	3055099	3104305	3_30.94300882	blue10
chr3	3084300	3104307	3_30.9430523	blue10
chr3	3167723	3187728	3_31.77726104	blue10
chr3	3184197	3208069	3_31.94201939	blue9
chr3	3196798	3224599	3_32.10686524	blue10
chr3	3249783	3281315	3_32.59786079	blue10
chr3	3238260	3269792	3_32.59790427	blue10
chr3	3298807	3330557	3_33.08809742	blue10
chr3	3302911	3334829	3_33.24827176	blue10
chr3	3341116	3367010	3_33.57008338	blue10
chr3	3367285	3398980	3_33.88978223	blue10
chr3	3457364	3485185	3_34.71287796	blue9
chr3	3461298	3493131	3_34.71300842	blue8
chr3	3449474	3481307	3_34.7130519	blue5
chr3	3493947	3513951	3_35.03949197	blue3
chr3	3552504	3572508	3_35.62506444	blue8
chr3	3561116	3581120	3_35.71118778	blue3
chr3	3643406	3669445	3_36.59443685	blue9
chr3	3645346	3673531	3_36.59452382	blue9
chr3	3680654	3704710	3_36.94708643	blue10
chr3	3693432	3725292	3_37.0343482	blue4
chr3	3690317	3722177	3_37.12175068	blue6
chr3	3702177	3728211	3_37.12179416	blue7
chr3	3750915	3778904	3_37.64913493	blue9
chr3	3778478	3810255	3_37.88480252	blue10
chr3	3778429	3821982	3_38.00205049	blue8
chr3	3778411	3810215	3_38.00213746	blue8
chr3	3790215	3816126	3_38.00218094	blue10
chr3	3838359	3858363	3_38.48361468	blue5
chr3	3869330	3912961	3_39.02959814	blue6
chr3	3916550	3942325	3_39.26552553	blue5
chr3	3910783	3942343	3_39.26556901	blue1
chr3	4033043	4064442	3_40.48735799	blue5
chr3	4027187	4058746	3_40.48744496	blue5
chr3	4049590	4081540	3_40.65537877	blue7
chr3	4066677	4098652	3_40.76679616	blue7
chr3	4060252	4092227	3_40.8222503	blue8
chr3	4096444	4134774	3_41.15650732	blue8
chr3	4096531	4125657	3_41.1565508	blue9
chr3	4105657	4143622	3_41.15659429	blue10
chr3	4104295	4142261	3_41.32258884	blue7
chr3	4138949	4158953	3_41.48951467	blue9
chr3	4138953	4158957	3_41.48955815	blue1
chr3	4155714	4175721	3_41.65716704	blue9
chr3	4160601	4192461	3_41.82459117	blue9
chr3	4199115	4243317	3_42.33315641	blue9
chr3	4257260	4281325	3_42.6726045	blue6
chr3	4308929	4341019	3_43.18929635	blue8
chr3	4327709	4363825	3_43.53822852	blue5
chr3	4412440	4437425	3_44.24927722	blue5
chr3	4448182	4473206	3_44.60689021	blue4
chr3	4448175	4473220	3_44.6069337	blue7
chr3	4485955	4505957	3_44.95955006	blue6
chr3	4521021	4553923	3_45.31023736	blue7
chr3	4556608	4576613	3_45.66611124	blue6
chr3	4609876	4629880	3_46.19878644	blue4
chr3	4609885	4693526	3_46.19887341	blue6
chr3	4677124	4721623	3_46.87126569	blue7
chr3	4674895	4719393	3_47.09391765	blue4
chr3	4699393	4719398	3_47.09396113	blue6
chr3	4704350	4732354	3_47.18356376	blue6
chr3	4713299	4741289	3_47.27298219	blue6
chr3	4713311	4737304	3_47.27302568	blue7
chr3	4738291	4782262	3_47.7226078	blue1
chr3	4771248	4791252	3_47.81250213	blue5
chr3	4788834	4808839	3_47.98836936	blue4
chr3	4841486	4861490	3_48.5148857	blue6
chr3	4841496	4861500	3_48.51498293	blue1
chr3	4913624	4945156	3_49.23627163	blue6
chr3	4925833	4951580	3_49.41577875	blue5
chr3	5024069	5044073	3_50.34071681	blue7
chr3	5038157	5066047	3_50.52099395	blue4
chr3	5074734	5102660	3_50.88694769	blue2
chr3	5093125	5121299	3_51.07200391	blue6
chr3	5103718	5135780	3_51.25778667	blue7
chr3	5146061	5189969	3_51.79967634	blue7
chr3	5188062	5254523	3_51.9806468	blue6
chr3	5141610	5208071	3_51.98069028	blue8
chr3	5214763	5238573	3_52.24765429	blue6
chr3	5219850	5247473	3_52.33658413	blue4
chr3	5277089	5297093	3_52.87091313	blue4
chr3	5301436	5321438	3_53.11438398	blue7
chr3	5313695	5333695	3_53.23695309	blue9
chr3	5331598	5351600	3_53.41598499	blue4
chr3	5334849	5366095	3_53.50467688	blue2
chr3	5349320	5375077	3_53.59322805	blue5
chr3	5361370	5392932	3_53.77125196	blue5
chr3	5361322	5387131	3_53.77129545	blue6
chr3	5379332	5410786	3_53.95066253	blue5
chr3	5439832	5471341	3_54.55561479	blue1
chr3	5469988	5495723	3_54.8572158	blue8
chr3	5481719	5501724	3_54.91722121	blue7
chr3	5485750	5521586	3_55.03630076	blue7
chr3	5502996	5531039	3_55.21036944	blue1
chr3	5511043	5531047	3_55.21045641	blue6
chr3	5521539	5565565	3_55.55563795	blue7
chr3	5545570	5565574	3_55.55572492	blue4
chr3	5551342	5594700	3_55.72980384	blue2
chr3	5576237	5606208	3_55.90212721	blue3
chr3	5705677	5733986	3_57.19817861	blue3
chr3	5761911	5794586	3_57.71913629	blue9
chr3	5761911	5788381	3_57.71913649	blue6
chr3	5790811	5817126	3_58.07124015	blue4
chr3	5824291	5869417	3_58.5941542	blue3
chr3	6006971	6035480	3_60.21210762	blue10
chr3	6006945	6035511	3_60.21215111	blue9
chr3	6029116	6058081	3_60.391183	blue10
chr3	6076484	6109694	3_60.93081878	blue6
chr3	6085507	6112122	3_61.0212017	blue9
chr3	6087965	6121110	3_61.11108576	blue9
chr3	6137162	6157167	3_61.47165052	blue10
chr3	6137162	6157167	3_61.47165062	blue8
chr3	6135713	6175300	3_61.65297993	blue9
chr3	6182569	6212108	3_62.02106678	blue9
chr3	6211032	6243838	3_62.21034936	blue9
chr3	6261164	6287524	3_62.77522573	blue9
chr3	6267524	6287529	3_62.77526921	blue10
chr3	6277013	6305722	3_62.87015993	blue10
chr3	6324917	6354213	3_63.34919484	blue9
chr3	6354077	6392643	3_63.73371773	blue9
chr3	6382580	6414934	3_63.98780752	blue9
chr3	6388975	6415131	3_64.05129222	blue9
chr3	6433469	6459593	3_64.49591363	blue9
chr3	6495971	6528152	3_65.0597339	blue10
chr3	6514787	6559119	3_65.24790168	blue9
chr3	6514796	6547037	3_65.24798865	blue10
chr3	6571853	6628747	3_65.8185616	blue8
chr3	6534969	6591865	3_65.81860508	blue9
chr3	6584607	6604611	3_65.94609387	blue7
chr3	6590989	6622966	3_66.00991375	blue8
chr3	6610316	6630320	3_66.20318548	blue8
chr3	6610325	6630329	3_66.20327245	blue6
chr3	6610329	6630333	3_66.20331593	blue10
chr3	6649153	6681821	3_66.59155628	blue7
chr3	6643008	6688484	3_66.65674228	blue9
chr3	6649418	6695182	3_66.72229667	blue9
chr3	6668818	6688823	3_66.78820921	blue9
chr3	6688324	6708329	3_66.98326834	blue4
chr3	6708065	6778577	3_67.18070155	blue6
chr3	6721342	6753581	3_67.37471009	blue7
chr3	6766810	6799203	3_67.76812524	blue3
chr3	6780173	6806334	3_67.96332522	blue2
chr3	6805877	6832123	3_68.15879712	blue4
chr3	6819062	6845245	3_68.35243725	blue4
chr3	6819757	6850761	3_68.35252422	blue5
chr3	6819747	6850791	3_68.3525677	blue1
chr3	6831113	6884012	3_68.74007566	blue7
chr3	6864007	6884014	3_68.74011914	blue3
chr3	6864014	6895963	3_68.74016262	blue7
chr3	6852073	6884022	3_68.74020611	blue6
chr3	6873516	6899550	3_68.8351838	blue7
chr3	6877043	6909167	3_68.93075757	blue6
chr3	6876987	6903082	3_68.93080106	blue3
chr3	6902289	6922293	3_69.1229131	blue9
chr3	6902293	6934398	3_69.12295658	blue10
chr3	6902293	6934564	3_69.12295698	blue9
chr3	6890026	6926487	3_69.12295708	blue9
chr3	6973019	6999232	3_69.89230726	blue9
chr3	7035813	7062156	3_70.4581592	blue7
chr3	7035818	7060116	3_70.45820288	blue9
chr3	7041776	7086639	3_70.64306472	blue10
chr3	7087428	7111599	3_71.01597489	blue9
chr3	7104054	7136541	3_71.14057031	blue9
chr3	7097756	7130242	3_71.20240747	blue10
chr3	7151208	7183273	3_71.67233545	blue9
chr3	7179224	7205266	3_71.95264314	blue9
chr3	7191514	7217568	3_72.01516335	blue2
chr3	7198049	7224121	3_72.1411888	blue9
chr3	7204121	7236288	3_72.14123228	blue9
chr3	7237777	7265924	3_72.51863984	blue10
chr3	7260234	7284152	3_72.70236316	blue10
chr3	7293404	7317337	3_73.07334923	blue10
chr3	7297337	7321374	3_73.07339272	blue10
chr3	7373189	7393189	3_73.83189246	blue9
chr3	7392442	7416528	3_74.02442737	blue9
chr3	7398224	7426320	3_74.12285114	blue9
chr3	7412198	7436236	3_74.22201171	blue9
chr3	7433924	7470500	3_74.52256405	blue10
chr3	7463747	7500156	3_74.81991843	blue10
chr3	7471998	7497770	3_74.82000539	blue10
chr3	7466234	7497733	3_74.82004888	blue9
chr3	7510983	7534887	3_75.20986016	blue8
chr3	7507048	7531001	3_75.20999061	blue5
chr3	7543581	7575532	3_75.59529384	blue6
chr3	7588256	7620036	3_75.98258291	blue4
chr3	7595729	7627509	3_76.17507434	blue3
chr3	7616505	7644690	3_76.30585821	blue2
chr3	7623068	7647174	3_76.37172726	blue2
chr3	7627183	7659307	3_76.37185772	blue6
chr3	7654815	7686939	3_76.76937511	blue2
chr3	7687088	7725731	3_76.97090439	blue2
chr3	7726541	7746545	3_77.36543502	blue3
chr3	7745905	7769935	3_77.55907515	blue3
chr3	7784820	7816515	3_77.94823067	blue5
chr3	7804321	7830213	3_78.14323605	blue2
chr3	7863439	7889306	3_78.73441175	blue6
chr3	7876898	7902807	3_78.92805188	blue7
chr3	7896036	7927917	3_79.11979623	blue5
chr3	7953644	7985534	3_79.6958255	blue7
chr3	8020348	8074905	3_80.47646534	blue2
chr3	8051363	8077019	3_80.67017105	blue6
chr3	8091392	8118980	3_81.05197744	blue4
chr3	8091987	8134098	3_81.2409682	blue1
chr3	8133123	8164051	3_81.43125945	blue6
chr3	8151974	8171978	3_81.61976241	blue3
chr3	8170790	8234888	3_81.80793019	blue5
chr3	8305570	8330994	3_83.15572835	blue1
chr3	8300155	8331009	3_83.15577183	blue5
chr3	8339327	8366642	3_83.52995069	blue3
chr3	8361988	8385621	3_83.71990594	blue3
chr3	8399411	8424823	3_84.09413856	blue1
chr3	8414667	8442046	3_84.28346463	blue4
chr3	8450602	8476036	3_84.66033865	blue1
chr3	8493912	8513916	3_85.03914555	blue2
chr3	8504577	8540987	3_85.22799639	blue2
chr3	8550540	8570544	3_85.60542623	blue1
chr3	8581389	8607251	3_85.9724941	blue1
chr3	8661818	8687685	3_86.7182046	blue5
chr3	8692659	8718576	3_87.08574442	blue4
chr3	8692730	8724449	3_87.08583139	blue4
chr3	8753537	8773542	3_87.63539828	blue5
chr3	8753547	8797116	3_87.63549552	blue4
chr3	8729986	8773556	3_87.635539	blue4
chr3	8789885	8813771	3_87.99888067	blue6
chr3	8785994	8813817	3_87.99896764	blue9
chr3	8827156	8858851	3_88.37158495	blue6
chr3	8864795	8902290	3_88.92288724	blue3
chr3	8896831	8924407	3_89.10628626	blue3
chr3	8933392	8957173	3_89.4717128	blue4
chr3	8988066	9015438	3_90.01745515	blue5
chr3	9009571	9040919	3_90.1957393	blue5
chr3	9077766	9125524	3_90.93319213	blue4
chr3	9121191	9141195	3_91.31193802	blue1
chr3	9160020	9190994	3_91.70022186	blue4
chr3	9179384	9210240	3_91.89386199	blue5
chr3	9217381	9237385	3_92.27383731	blue5
chr3	9245738	9297627	3_92.55740696	blue6
chr3	9292901	9312901	3_93.02901394	blue2
chr3	9306296	9336971	3_93.21613986	blue4
chr3	9306260	9331618	3_93.21618334	blue1
chr3	9326890	9354069	3_93.404729	blue3
chr3	9396812	9462102	3_94.52100366	blue1
chr3	9460818	9480822	3_94.70820616	blue5
chr3	9569724	9604184	3_95.79726637	blue5
chr3	9579207	9613651	3_96.03649781	blue6
chr3	9616896	9646151	3_96.31514571	blue4
chr3	9626182	9655478	3_96.40819442	blue5
chr3	9668759	9700031	3_96.78761314	blue4
chr3	9657495	9700139	3_96.78765663	blue7
chr3	9762544	9786377	3_97.76375369	blue6
chr3	9785487	9816608	3_97.95490111	blue1
chr3	9793077	9824717	3_98.14715459	blue2
chr3	9844635	9872687	3_98.54637611	blue6
chr3	9876507	9912363	3_98.94472759	blue1
chr3	9893767	9924790	3_99.14788372	blue2
chr3	9932864	9985467	3_99.7546239	blue2
chr3	9965461	9985468	3_99.75466739	blue3
chr3	10076852	10111638	3_100.9424556	blue4
chr3	10119406	10146893	3_101.331617	blue4
chr3	10134044	10162449	3_101.524476	blue4
chr3	10191954	10229132	3_102.1049974	blue3
chr3	10191871	10220506	3_102.1050409	blue3
chr3	10247552	10278799	3_102.6879773	blue2
chr3	10394663	10414667	3_104.0466545	blue6
chr3	10480141	10512297	3_105.0229534	blue2
chr3	10580977	10600987	3_105.9098214	blue9
chr3	10629166	10649171	3_106.3916906	blue5
chr3	10648017	10668021	3_106.5801935	blue7
chr3	10666830	10709389	3_106.7683281	blue7
chr3	10721356	10765858	3_107.4354429	blue10
chr3	10761568	10781572	3_107.7157071	blue10
chr3	10780320	10849403	3_107.9032251	blue9
